mt19937,minstd,knuth_b,ranlux48,Quasi
49.73049,70.08726,61.17692,90.95264,8.10547
67.00177,53.31657,73.69655,52.85796,58.10547
92.8455,63.0789,55.72846,78.58737,83.10547
1.62621,56.16816,7.92504,71.33412,33.10547
87.9571,86.12545,37.90597,11.75675,45.60547
20.99993,36.50047,36.95172,84.56044,95.60547
3.17142,12.13114,58.63675,74.00512,70.60547
94.59897,47.9571,52.84101,46.98505,20.60547
81.32093,16.33163,71.55677,18.64865,14.35547
36.99362,34.71906,43.49415,27.79493,64.35547
1.7236,32.42709,48.13177,29.35692,89.35547
78.57636,36.74227,59.77008,42.07811,39.35547
72.37034,92.60496,58.21735,27.73241,26.85547
7.19515,78.12121,36.07251,57.83399,76.85547
60.94224,50.12409,51.52743,28.33493,51.85547
54.60722,63.8805,45.50665,26.92383,1.85547
68.23376,96.72378,48.50277,13.68138,2.63672
24.44927,64.10517,3.57635,3.43383,52.63672
58.85007,40.20541,96.63866,93.23865,77.63672
90.02121,44.04027,66.37036,7.55403,27.63672
98.82513,87.0917,70.59158,20.91172,40.13672
67.57854,36.15167,5.94998,80.36148,90.13672
72.04616,15.92442,7.81887,37.18798,65.13672
24.50295,67.79028,42.61568,9.94974,15.13672
36.60449,10.8654,86.03497,50.42225,21.38672
15.52554,60.96079,1.2591,0.09049,71.38672
29.04676,15.82535,95.92731,3.89126,96.38672
32.40082,94.84209,60.68016,40.71883,46.38672
64.49615,53.98484,32.98554,50.42851,33.88672
98.03577,87.981,89.9585,15.22494,83.88672
66.579,44.66629,50.73841,74.26275,58.88672
5.85627,74.37032,16.60561,15.58972,8.88672
81.13511,46.02259,11.75229,71.95434,12.01172
72.6906,54.0731,56.63816,2.59115,62.01172
2.76669,87.71968,87.36034,92.85979,87.01172
52.7667,20.58337,15.06966,83.1796,37.01172
10.17805,68.36648,78.57969,16.42123,49.51172
15.35203,46.47506,28.6955,76.50686,99.51172
39.18061,63.51997,85.93303,37.02315,74.51172
0.9485,24.66589,68.52774,70.79111,24.51172
11.50385,93.33615,71.06918,13.04562,18.26172
2.64556,53.5386,99.87725,30.92849,68.26172
8.57679,97.73613,5.91465,55.65815,93.26172
98.5906,58.21862,66.62871,58.95315,43.26172
10.63241,40.45435,52.21654,21.24134,30.76172
53.70226,11.09279,76.69603,6.61976,80.76172
83.62741,42.92594,22.54629,3.89699,55.76172
25.44933,70.6518,56.64855,41.20983,5.76172
39.80875,16.18198,2.53037,49.81743,4.19922
96.3436,76.27822,85.42752,43.1196,54.19922
35.58405,83.42318,91.38548,5.00932,79.19922
24.09963,17.2523,82.09004,91.79658,29.19922
65.39618,52.82626,89.85953,80.23717,41.69922
79.10859,33.47363,12.13835,89.49377,91.69922
46.70553,55.74207,81.26774,49.12981,66.69922
73.52957,51.99395,89.90303,32.51893,16.69922
5.32759,39.94538,97.57862,98.77329,22.94922
30.26975,82.26981,10.95471,95.36298,72.94922
50.16054,13.59421,44.9737,45.98707,97.94922
95.11227,81.17709,60.4734,72.63056,47.94922
91.72586,62.31729,85.28421,97.01318,35.44922
19.00397,48.59159,38.08833,40.23252,85.44922
90.54765,60.86667,57.17284,85.6369,60.44922
60.95724,32.04222,70.89857,48.4544,10.44922
56.97783,65.46324,72.61409,65.6747,7.32422
83.8023,8.85446,50.98688,28.44923,57.32422
3.05598,42.51874,9.67515,39.64817,82.32422
53.72946,90.40093,0.12989,78.38186,32.32422
16.81205,60.10965,75.10389,85.26148,44.82422
62.19247,86.23545,99.78759,65.01999,94.82422
90.78382,54.34806,1.82551,25.35524,69.82422
70.42036,23.47517,95.62057,98.54911,19.82422
78.23971,98.84141,59.31895,87.52328,13.57422
49.57022,44.84365,81.94163,43.07495,63.57422
72.93192,78.85024,76.45977,12.75864,88.57422
53.8489,83.82819,79.95444,30.36951,38.57422
75.82931,33.75503,9.15724,61.178,26.07422
41.92556,57.94768,16.59776,68.83412,76.07422
7.13798,18.07597,80.35052,55.11538,51.07422
18.22967,69.26065,12.59506,60.32808,1.07422
25.32595,59.69975,98.05265,17.25281,1.46484
66.02752,0.42557,55.33168,93.86269,51.46484
60.01951,65.11944,92.44926,21.40532,76.46484
74.88002,86.35978,83.69262,0.98749,26.46484
27.06038,12.15255,8.65447,80.57067,38.96484
37.12117,24.65368,7.54796,33.65139,88.96484
39.0104,85.03584,95.5723,10.26813,63.96484
44.63847,51.65933,54.95618,87.2892,13.96484
74.06945,26.76373,91.6081,76.26497,20.21484
98.59386,77.28456,88.42707,44.37485,70.21484
35.72709,15.73148,41.63116,42.56104,95.21484
61.93883,67.36733,23.37097,27.27197,45.21484
83.88523,10.06119,55.26668,84.72185,32.71484
31.96089,23.37492,33.41112,92.45595,82.71484
64.36238,96.87829,16.99678,91.67878,57.71484
81.66243,9.64661,60.97795,58.75264,7.71484
9.06906,43.74968,17.07251,80.72331,10.83984
35.13868,17.13881,34.87171,89.59038,60.83984
17.9219,35.47028,88.80909,81.29224,85.83984
54.0997,34.43671,51.26299,45.77725,35.83984
99.41049,37.12553,7.40693,10.32233,48.33984
2.01431,78.46365,19.1892,79.10801,98.33984
69.47905,5.41594,74.14603,76.26166,73.33984
87.79188,26.73455,1.0607,23.977,23.33984
24.81802,52.87196,39.93871,81.54449,17.08984
94.33258,51.69806,29.93451,56.25397,67.08984
18.79908,33.69175,5.07432,13.96157,92.08984
70.49271,73.61882,90.1076,99.13769,42.08984
14.35217,13.00482,79.76629,86.31515,29.58984
69.21042,86.1764,79.38023,69.83934,79.58984
60.93804,39.14768,64.86892,25.7487,54.58984
65.64514,81.31648,47.50727,12.63471,4.58984
6.53295,41.97841,4.24885,24.84765,6.15234
3.92041,21.05379,43.36072,66.98077,56.15234
80.10049,29.74729,35.72346,5.13874,81.15234
94.66678,33.11928,3.85651,10.57062,31.15234
76.70489,90.79051,24.32112,67.71431,43.65234
11.23785,72.00765,73.7684,16.99239,93.65234
41.91159,95.71115,81.13547,67.69222,68.65234
86.07806,16.20776,34.41531,66.20221,18.65234
57.46808,93.74717,54.6592,37.55282,24.90234
3.74459,1.91139,81.98075,49.66208,74.90234
54.61028,36.21401,51.90151,65.65883,99.90234
20.80513,32.01809,40.52038,66.25752,49.90234
44.6427,15.92267,81.10807,63.12004,37.40234
23.15251,99.1874,44.06001,71.48288,87.40234
79.3044,66.79089,20.71955,40.22337,62.40234
59.19851,77.31838,44.56121,29.42482,12.40234
32.60785,50.06144,33.08134,7.5878,9.27734
66.73627,31.83823,33.3704,71.15627,59.27734
85.33848,62.72359,86.78817,8.99062,84.27734
74.75127,69.62151,62.65201,18.42662,34.27734
44.4952,21.50154,89.08634,99.73859,46.77734
6.23413,70.72503,73.26155,39.46758,96.77734
11.78568,84.12483,23.05602,52.0335,71.77734
12.85843,67.41403,64.04399,32.71049,21.77734
74.06335,18.81116,3.80571,7.78073,15.52734
71.2312,67.64686,65.51292,13.35887,65.52734
84.73343,47.80827,75.53087,0.63836,90.52734
23.03895,55.47858,39.72157,21.83146,40.52734
91.01479,97.43491,56.43815,89.15956,28.02734
48.03168,34.15269,44.69203,95.82465,78.02734
30.64665,13.12091,83.23266,5.81203,53.02734
41.91074,9.41336,96.38669,28.35026,3.02734
20.67006,77.74007,4.11219,45.38033,2.24609
12.9518,8.8506,51.46375,33.23175,52.24609
79.91884,62.99616,77.05868,39.86213,77.24609
40.67496,67.13355,4.68425,30.98774,27.24609
50.03148,96.86486,25.55748,6.14499,39.74609
12.72004,28.56317,47.39198,22.01033,89.74609
95.16064,39.92566,41.89348,91.13389,64.74609
71.46094,24.73059,56.4131,29.39901,14.74609
91.75989,38.21956,67.04601,80.40786,20.99609
28.41464,60.38049,9.26335,42.45629,70.99609
4.24806,6.59537,61.56238,93.24558,95.99609
80.96886,9.8473,30.75512,41.33796,45.99609
10.785,55.58123,2.38815,32.86259,33.49609
60.68624,50.5241,86.36819,70.1852,83.49609
60.86577,24.07117,54.23265,68.24381,58.49609
72.11251,26.42228,37.94191,53.23997,8.49609
63.64638,78.50526,91.32017,66.4499,11.62109
39.64689,62.55518,54.9644,19.75334,61.62109
85.18552,64.64836,56.41072,92.99705,86.62109
38.60883,36.03747,67.79399,55.94487,36.62109
85.39452,82.26224,80.07889,20.99069,49.12109
42.30751,34.60418,45.79435,85.68752,99.12109
41.31429,37.41808,80.42561,83.474,74.12109
86.84026,84.35546,32.74089,80.45993,24.12109
86.15014,64.03406,37.06795,83.04241,17.87109
41.90105,96.80585,27.95807,98.2336,67.87109
6.60559,89.40653,43.29092,89.01051,92.87109
85.93499,30.90476,94.59529,52.71934,42.87109
89.71388,60.76818,65.22306,18.3145,30.37109
79.65565,47.61652,28.166,96.74219,80.37109
4.64856,52.7455,69.46377,30.35944,55.37109
70.23776,20.46174,6.81467,97.99099,5.37109
68.68397,4.23485,0.60052,97.113,3.80859
66.7878,68.27864,77.60361,12.58923,53.80859
42.78089,67.08987,41.75056,36.15537,78.80859
23.88204,39.16412,49.48559,71.01617,28.80859
1.051,24.03733,3.97367,3.68207,41.30859
60.3344,31.27164,13.59393,25.91217,91.30859
12.2726,25.45539,5.94693,57.12883,66.30859
3.09489,89.51907,27.94975,95.42847,16.30859
31.99607,19.46037,7.15436,71.07902,22.55859
32.53044,50.45744,92.11305,82.17001,72.55859
20.88477,13.31375,75.84963,18.49954,97.55859
93.54503,44.86623,65.3485,46.85892,47.55859
71.92366,60.44196,3.70057,54.32825,35.05859
83.73708,1.07348,40.93729,30.68765,85.05859
24.60677,89.74144,83.11483,14.8479,60.05859
72.13509,45.85443,55.15892,91.46372,10.05859
12.99612,35.34343,83.85274,13.33972,6.93359
22.36939,4.48825,38.08937,61.52701,56.93359
14.22956,33.26534,33.96567,57.22085,81.93359
7.00526,20.50331,55.97324,96.21463,31.93359
8.75669,18.99585,99.77048,34.0307,44.43359
8.04987,20.27217,0.42802,31.48514,94.43359
39.68965,24.77262,23.20517,21.02918,69.43359
6.28561,66.38427,85.89325,50.97185,19.43359
55.02695,75.39531,90.10088,33.41522,13.18359
57.36356,88.48426,78.06441,37.56709,63.18359
58.84845,88.24389,22.59659,21.43606,88.18359
1.20829,78.4733,18.01003,38.17382,38.18359
14.15923,13.11914,99.86209,38.44655,25.68359
78.13027,20.1196,34.94566,5.07692,75.68359
29.22749,11.53169,61.91051,3.50503,50.68359
23.14856,63.59357,68.04238,49.76449,0.68359
52.65608,90.3244,69.95969,59.70567,0.48828
58.40542,17.22272,42.39746,73.98129,50.48828
81.0153,39.29324,88.45635,78.63687,75.48828
28.11528,99.10751,96.99052,53.75589,25.48828
4.66916,36.91022,13.55479,3.28845,37.98828
54.62165,1.48238,98.43274,67.44832,87.98828
80.09436,1.68479,53.57695,19.75621,62.98828
68.36175,37.65605,11.92671,35.56256,12.98828
88.88752,72.63358,84.4704,8.94027,19.23828
66.65667,68.64568,57.74618,58.05667,69.23828
89.00778,46.88767,54.5703,86.62401,94.23828
67.52323,68.76795,84.10078,76.20851,44.23828
77.49428,40.53007,44.32644,90.13537,31.73828
56.84755,39.33946,85.92892,61.79127,81.73828
42.80792,13.19769,50.39428,0.29954,56.73828
25.09962,43.61812,32.06924,33.36919,6.73828
12.6807,8.43453,20.30293,88.38901,9.86328
6.59869,22.74486,92.13014,34.43416,59.86328
52.10195,95.96706,30.48214,71.32115,84.86328
43.35731,27.17971,7.68126,16.70141,34.86328
64.34719,50.13336,26.16127,84.27917,47.36328
85.41701,2.80666,4.69106,79.80759,97.36328
2.09749,32.48299,38.59832,24.12748,72.36328
44.22114,90.76519,88.26454,24.22621,22.36328
17.1558,15.57898,88.12735,44.25648,16.11328
99.32048,54.19792,72.40802,76.00332,66.11328
14.6795,96.92676,4.54884,51.50211,91.11328
11.49367,8.03784,28.94098,89.05022,41.11328
1.26698,63.65699,98.99482,66.96817,28.61328
81.39332,21.78389,35.06307,13.19409,78.61328
16.88477,83.33457,40.05096,63.35933,53.61328
88.08456,43.52425,78.99799,77.56709,3.61328
88.57139,77.87837,97.55938,52.32732,5.17578
64.26569,80.60668,93.72654,10.86803,55.17578
42.75572,78.35903,50.86819,63.45976,80.17578
37.5359,13.69992,74.14596,91.70975,30.17578
87.51629,76.72028,69.91269,2.97574,42.67578
58.73303,29.56383,42.29342,26.9212,92.67578
20.86128,38.95853,33.78957,29.30309,67.67578
59.31662,39.60772,57.34425,24.31228,17.67578
95.01888,66.02299,67.64997,82.79599,23.92578
9.24405,92.24356,47.29958,74.19827,73.92578
65.02422,24.97103,85.44631,73.48306,98.92578
43.62356,73.61739,71.74312,28.83367,48.92578
44.42476,69.50276,66.9477,85.65095,36.42578
67.46698,49.35638,60.62149,40.56855,86.42578
50.59275,74.43135,87.9337,71.3238,61.42578
69.01225,28.39494,25.96868,29.06492,11.42578
43.5196,35.39704,57.32638,25.84018,8.30078
8.89895,41.37761,25.2258,69.09661,58.30078
1.12113,74.56178,43.97226,79.22298,83.30078
36.6218,17.74752,55.20634,81.8319,33.30078
90.2759,63.53283,25.56012,9.56112,45.80078
56.16005,54.92421,1.40681,40.39589,95.80078
25.45799,53.45348,6.04428,98.14,70.80078
41.32033,60.91235,93.79689,89.48083,20.80078
20.61132,48.6212,10.37778,94.72274,14.55078
41.85399,69.53484,36.55323,20.44457,64.55078
28.89398,34.43038,30.42053,51.04003,89.55078
18.05778,65.88207,14.56525,97.46565,39.55078
10.75189,48.31798,99.9804,16.82927,27.05078
39.26035,3.89865,47.38542,79.13645,77.05078
47.16525,8.67198,7.79434,18.11496,52.05078
47.04373,70.55607,67.10968,12.56909,2.05078
77.19616,69.45284,9.35498,59.6541,2.83203
88.75123,46.34093,0.62602,45.45862,52.83203
77.99224,6.32649,42.31144,90.19166,77.83203
52.50681,53.32246,3.40347,99.81486,27.83203
35.92738,4.86262,61.17914,57.50962,40.33203
71.21886,99.99437,86.64836,25.59101,90.33203
96.25484,4.63145,4.74286,5.6523,65.33203
44.29412,14.75986,59.67339,64.9345,15.33203
53.72956,9.21703,0.78988,23.02193,21.58203
39.58715,62.17172,13.00348,14.84657,71.58203
95.96359,96.1386,90.42933,56.40907,96.58203
92.25511,77.0648,13.24625,45.9161,46.58203
20.97708,81.94229,81.79708,33.01573,34.08203
71.86144,74.15463,96.60094,59.53805,84.08203
40.13823,36.66369,51.17317,5.00171,59.08203
16.08813,28.72114,89.58545,86.08427,9.08203
8.14954,78.60317,35.45565,14.44938,12.20703
9.47525,69.99705,48.03058,28.04651,62.20703
6.30257,33.95049,38.42717,75.32372,87.20703
43.62249,88.69335,89.07451,27.69823,37.20703
40.45834,94.61021,94.99276,60.21207,49.70703
38.76947,0.6837,90.53248,75.27498,99.70703
13.08158,17.96819,75.52112,39.23624,74.70703
30.30897,83.39666,0.41454,10.45788,24.70703
13.26373,62.13729,55.11395,31.83669,18.45703
89.24511,45.82946,1.22148,51.28756,68.45703
23.58996,4.27109,7.74901,75.80411,93.45703
43.28511,6.3996,1.59038,92.88052,43.45703
7.99308,95.12707,62.98586,26.27167,30.95703
77.86069,79.89014,86.14072,50.32624,80.95703
6.46557,61.18757,71.79509,72.70718,55.95703
35.74762,34.52225,41.68739,64.76449,5.95703
23.8727,36.81902,21.53661,94.17931,4.39453
18.45037,85.42796,2.54088,77.8227,54.39453
16.05391,64.54793,16.35515,92.18113,79.39453
10.40352,40.7891,77.82025,23.72618,29.39453
18.11731,83.03571,0.46525,36.26605,41.89453
55.95433,82.95601,37.68499,89.59077,91.89453
57.82869,84.75293,53.14081,23.74652,66.89453
29.34894,92.25655,30.76344,71.8968,16.89453
98.91084,76.89623,31.31194,91.54228,23.14453
98.9316,13.92049,70.57638,80.58986,73.14453
47.44153,64.23705,35.32029,58.7555,98.14453
44.1446,37.61111,29.49712,1.75617,48.14453
44.95463,28.01513,99.54447,24.74081,35.64453
50.9373,32.52572,29.70607,20.97702,85.64453
93.88036,92.76587,67.18966,1.64809,60.64453
32.00776,5.5658,94.67517,12.70051,10.64453
52.35182,19.19341,16.16799,22.2415,7.51953
65.09185,77.94757,58.02402,29.2004,57.51953
87.52373,17.16947,12.36159,83.72459,82.51953
75.98832,13.09415,4.2901,16.6852,32.51953
48.50846,15.64545,95.33373,74.26414,45.01953
46.83925,95.83587,80.77655,35.71031,95.01953
30.90715,30.85715,43.39415,46.17055,70.01953
98.11262,55.74887,42.55792,78.57471,20.01953
40.40819,39.67653,95.5257,5.72318,13.76953
86.72182,44.69841,13.50608,63.78482,63.76953
56.96268,37.87449,47.42127,40.32265,88.76953
87.40688,49.97163,78.52166,48.1407,38.76953
59.74343,2.98253,50.43351,39.20324,26.26953
64.84682,96.37875,85.9269,55.9047,76.26953
92.28404,27.05212,28.60688,57.78302,51.26953
31.43475,67.57129,37.5783,77.65597,1.26953
64.67732,2.04916,5.34924,46.0203,0.87891
79.62062,53.97158,73.58552,55.47201,50.87891
97.50781,32.20284,63.98659,76.38122,75.87891
40.63637,78.2112,1.03812,96.04682,25.87891
9.16173,69.8786,8.50503,43.10736,38.37891
94.26393,14.89431,85.05702,55.45333,88.37891
28.96728,19.75499,66.39778,25.00547,63.37891
30.74778,97.04055,12.53234,11.93433,13.37891
49.14871,4.98901,77.19037,25.49439,19.62891
71.6126,99.18514,83.68988,10.73805,69.62891
51.93408,57.7211,51.64156,49.43326,94.62891
91.6258,2.11803,8.3973,31.4811,44.62891
42.35496,35.49843,84.13885,48.56794,32.12891
71.88034,42.90603,83.4419,28.16023,82.12891
20.10944,40.6102,44.26452,86.97127,57.12891
79.473,72.1686,76.68548,80.17531,7.12891
80.07161,46.79005,38.2874,11.18188,10.25391
24.61123,45.74012,53.75757,29.21493,60.25391
88.65511,53.06868,17.65742,52.04167,85.25391
2.19437,99.29655,27.82647,25.59217,35.25391
42.79764,58.59755,25.01782,98.03345,47.75391
63.18868,71.13011,31.58646,71.88101,97.75391
94.86,39.18343,91.11113,29.3715,72.75391
75.20942,54.75875,49.68501,67.91084,22.75391
32.29191,35.85745,18.68642,59.68698,16.50391
13.56756,61.54315,38.55645,71.18022,66.50391
31.87205,44.66226,22.87177,32.52981,91.50391
11.52084,94.7047,9.75665,28.82981,41.50391
21.83043,43.44265,75.85371,18.67663,29.00391
84.09991,51.36067,33.45061,13.2473,79.00391
80.05719,53.9669,44.02382,20.54995,54.00391
72.9058,83.98512,9.95949,92.25389,4.00391
5.96737,31.72051,4.46287,6.79975,5.56641
1.09944,80.66448,43.08259,33.34286,55.56641
73.41192,56.96619,27.94861,29.77179,80.56641
63.90772,40.37727,8.59995,60.25947,30.56641
59.18348,85.01321,47.03662,29.25964,43.06641
19.48473,69.51061,26.95965,47.21199,93.06641
52.83149,50.54981,8.33374,30.22137,68.06641
47.62533,73.74414,82.6256,34.27578,18.06641
64.02263,64.76374,8.86404,92.13273,24.31641
3.17602,61.31869,77.92774,38.71654,74.31641
36.60434,16.10724,26.97924,56.11587,99.31641
86.56416,55.95706,80.36404,86.35374,49.31641
99.17899,53.8514,77.35823,23.88287,36.81641
76.57153,43.10783,6.17673,15.84093,86.81641
90.78236,40.86188,9.3815,49.34527,61.81641
53.92402,31.71353,45.12303,71.57155,11.81641
69.56449,37.44002,87.39916,26.82884,8.69141
36.16324,75.26824,27.97214,74.83386,58.69141
82.91759,90.89827,63.07111,54.90356,83.69141
53.87052,47.72294,31.30536,78.34655,33.69141
23.90131,30.2344,4.93539,6.62457,46.19141
33.66516,55.78595,25.45165,51.1163,96.19141
38.92877,65.09858,39.23955,90.42144,71.19141
96.14104,61.53079,68.84424,12.27557,21.19141
51.62962,15.43603,53.41331,0.32174,14.94141
76.44943,18.1221,23.41002,63.00288,64.94141
0.14944,25.14656,20.86742,25.56664,89.94141
3.91692,90.33148,31.55435,4.41389,39.94141
0.54954,38.69335,40.01733,13.28439,27.44141
36.12596,86.97569,68.63038,3.35131,77.44141
40.20145,85.09007,89.71125,87.28209,52.44141
78.31274,20.14439,89.99955,6.47895,2.44141
8.832,16.99726,83.05111,65.34218,1.66016
43.30916,1.51474,69.61298,99.94025,51.66016
46.82162,55.20881,84.59764,91.49364,76.66016
57.90607,60.90625,90.6705,81.96508,26.66016
0.14821,92.60585,21.50374,15.80143,39.16016
58.77873,3.37517,59.56627,84.94443,89.16016
85.2482,75.54549,35.54579,4.52827,64.16016
89.60086,62.48526,53.76936,31.85955,14.16016
39.28972,46.48734,99.04453,70.2449,20.41016
54.01658,42.65168,34.08289,13.27828,70.41016
85.95491,18.27799,95.01098,62.97104,95.41016
29.00337,30.33806,93.09021,82.70222,45.41016
68.87185,27.25085,29.88289,23.45629,32.91016
20.18549,81.55478,54.19516,80.27849,82.91016
26.04557,74.0093,87.13711,92.50708,57.91016
24.68985,85.12023,82.09916,86.75035,7.91016
54.1315,32.74209,5.91076,98.69732,11.03516
4.4988,54.62086,89.63719,67.96294,61.03516
66.7116,51.53035,80.39858,22.97659,86.03516
16.33419,56.00645,25.58941,38.6431,36.03516
87.67044,64.0825,3.23999,47.86515,48.53516
40.40073,80.669,45.53076,10.41024,98.53516
27.54698,83.60903,92.0976,18.89789,73.53516
79.3202,79.9391,59.00303,49.76362,23.53516
71.19871,33.10821,2.99212,58.18112,17.28516
21.65985,87.17584,58.28089,34.77973,67.28516
30.6677,69.12782,10.13424,78.79107,92.28516
41.52782,24.68894,47.26304,94.70289,42.28516
22.68172,95.14339,74.86712,18.9908,29.78516
66.34671,62.45977,29.74807,32.55928,79.78516
89.5794,77.728,89.10611,12.58251,54.78516
59.36268,88.85316,24.45057,63.54292,4.78516
68.66736,16.88369,48.34507,22.77623,3.22266
0.32407,1.44122,46.42683,91.75662,53.22266
92.31934,54.26487,4.28573,41.83037,78.22266
7.79234,18.95191,54.45839,20.52799,28.22266
7.49462,89.99755,58.14254,62.9777,40.72266
23.16925,61.95178,8.91456,58.10994,90.72266
41.25227,79.30486,41.21258,13.47746,65.72266
39.5994,56.11871,66.32816,71.80626,15.72266
30.51122,53.25652,75.10779,90.11209,21.97266
85.21182,80.1288,85.08525,11.68644,71.97266
97.28243,26.38306,2.35124,54.06959,96.97266
6.8007,12.3204,59.89581,37.72955,46.97266
42.12398,23.00939,67.18161,44.40786,34.47266
33.84348,33.10539,78.53793,22.97667,84.47266
88.39486,69.10217,71.84006,68.65061,59.47266
77.21782,77.17242,10.84143,38.71145,9.47266
16.23063,3.02019,22.12447,24.87188,6.34766
80.05664,0.12859,74.07566,67.11433,56.34766
32.64066,38.37965,90.89121,71.70676,81.34766
45.19132,91.58126,69.3813,37.45912,31.34766
91.96322,15.02447,15.36442,14.23048,43.84766
1.93233,13.41037,35.0079,68.67106,93.84766
92.34764,78.75849,47.21373,89.71913,68.84766
46.13702,19.28908,91.27225,75.54602,18.84766
36.01047,45.64357,19.06815,49.2985,12.59766
10.90605,89.01135,87.52064,66.07673,62.59766
32.51412,90.52971,96.81234,65.66518,87.59766
27.81266,77.80347,59.10204,29.60082,37.59766
40.70619,75.11003,77.7978,69.28696,25.09766
26.88888,77.86343,3.41614,49.70714,75.09766
53.32636,10.39803,36.6055,72.3231,50.09766
