Quasi,mt19937,minstd,knuth_b,ranlux48
8.10547,52.54849,38.69618,19.4152,11.88093
58.10547,9.36417,92.42224,4.6705,60.29864
83.10547,59.47253,61.38881,97.04466,75.08817
33.10547,71.84883,44.468,7.56507,27.42628
45.60547,43.52365,18.4377,32.83328,70.03688
95.60547,74.77757,26.07981,76.79673,4.54792
70.60547,34.08802,15.84462,16.88665,35.33201
20.60547,45.95414,12.07791,3.32698,71.52764
14.35547,66.85342,61.14683,71.10803,73.31887
64.35547,56.06485,93.83224,27.54971,36.80407
89.35547,28.17036,12.36694,80.9132,48.37096
39.35547,66.41808,96.56087,75.01159,72.31702
26.85547,50.19004,13.13928,60.49988,72.68908
76.85547,58.57371,79.31438,76.10713,27.00787
51.85547,0.27979,99.6388,12.37172,56.98996
1.85547,28.65419,20.65016,43.20476,66.12296
2.63672,98.7261,56.58311,11.95345,21.1009
52.63672,40.93054,1.9047,4.95052,58.22702
77.63672,14.04751,54.92927,25.80742,54.77019
27.63672,71.43176,76.26357,72.85285,9.94955
40.13672,32.57632,52.03094,90.27167,29.66322
90.13672,77.98422,67.38085,37.76177,65.56555
65.13672,59.23905,66.0079,84.51158,63.99475
15.13672,71.03858,72.17037,11.41389,90.65303
21.38672,46.61384,87.45077,5.71599,76.54632
71.38672,70.87545,56.34226,26.17337,68.73934
96.38672,45.06227,20.59765,49.2658,69.10202
46.38672,36.65661,40.13391,39.82851,48.94896
33.88672,71.82822,60.10733,88.09571,98.99597
83.88672,72.67328,31.10303,26.88276,44.67166
58.88672,48.89341,49.41582,39.23073,16.20934
8.88672,10.00464,59.75273,0.72868,69.93712
12.01172,20.31328,79.25901,33.84161,35.36124
62.01172,95.55076,34.97133,13.67245,61.10169
87.01172,89.33969,20.57831,25.17332,51.65518
37.01172,77.66069,51.37172,8.42926,9.31066
49.51172,61.41363,42.35852,3.28122,35.61881
99.51172,4.94544,42.30613,98.28785,85.18566
74.51172,5.84948,30.21584,32.54412,21.41041
24.51172,69.04909,67.48344,53.61945,58.83765
18.26172,28.13535,7.74242,71.55281,89.73181
68.26172,11.20575,7.85547,91.28852,40.11002
93.26172,83.67778,44.38477,34.22581,84.63275
43.26172,7.50644,12.70846,18.79611,71.66929
30.76172,39.3961,26.04177,79.80456,51.19909
80.76172,98.03689,91.60329,24.108,59.21271
55.76172,78.07681,89.30378,43.20537,0.47532
5.76172,34.47379,74.40714,86.19916,75.39468
4.19922,66.91841,46.80881,40.8521,7.95062
54.19922,99.226,49.36272,70.30042,89.07387
79.19922,78.75043,47.66775,53.92334,22.0819
29.19922,10.88408,41.84569,87.16215,32.95168
41.69922,23.2818,41.42135,72.54124,65.68759
91.69922,49.18731,38.49685,14.42708,77.78023
66.69922,49.077,8.3587,75.85707,96.21141
16.69922,27.14258,47.92456,24.05426,20.57696
22.94922,36.56251,23.62324,71.6077,51.02956
72.94922,91.87817,80.62065,70.61783,47.78408
97.94922,83.66135,62.72301,49.79469,65.67052
47.94922,87.91631,20.53384,98.90875,67.35018
35.44922,60.55701,24.92984,11.3133,64.0614
85.44922,45.53583,27.98091,37.09587,49.84411
60.44922,41.19687,84.56207,11.24916,71.25919
10.44922,18.23698,32.13141,17.07363,53.12949
7.32422,8.57939,13.09371,46.36202,56.12296
57.32422,34.72595,29.00344,87.81527,19.6528
82.32422,62.63327,78.1206,73.79672,83.35309
32.32422,3.48703,28.0281,23.9249,97.8134
44.82422,41.89208,45.75709,44.96111,82.36395
94.82422,89.58608,90.96031,30.75816,32.37227
69.82422,73.60311,98.494,11.18746,8.71136
19.82422,34.3901,31.41029,16.83562,65.00247
13.57422,55.68164,20.18137,18.47063,57.9012
63.57422,56.27283,68.94599,77.16849,15.73053
88.57422,21.53362,11.08368,82.02563,34.35887
38.57422,51.24293,68.43839,86.1232,2.57132
26.07422,76.93786,97.0541,50.20724,30.46241
76.07422,47.04614,33.94405,31.57946,49.0023
51.07422,62.84997,69.53231,81.92054,52.03097
1.07422,87.72155,11.31294,55.91589,24.1853
1.46484,77.75961,14.86208,77.94355,6.47193
51.46484,91.17422,85.85891,70.77338,21.97708
76.46484,62.25309,84.04259,57.72799,81.38714
26.46484,93.2146,44.74955,38.93877,15.04883
38.96484,13.62831,24.21524,98.76366,93.92976
88.96484,95.61959,79.11589,67.36096,11.77088
63.96484,31.37111,46.08755,93.41955,84.09859
13.96484,66.67873,60.64072,82.7582,23.56522
20.21484,91.86607,84.3349,17.15553,11.21286
70.21484,30.85939,52.81323,97.7988,68.99064
95.21484,90.62874,93.22507,97.95209,50.6888
45.21484,4.09912,76.07152,26.46558,69.96865
32.71484,30.91675,75.472,70.33934,15.58773
82.71484,55.02003,54.29005,64.87721,85.04797
57.71484,62.63681,93.19451,60.53652,37.11966
7.71484,69.05511,85.54456,21.86987,48.87659
10.83984,94.45295,58.83589,3.01522,66.4861
60.83984,4.20882,59.51032,33.98039,44.26122
85.83984,73.34004,55.90633,35.91192,99.89775
35.83984,14.73574,91.29303,73.71896,63.72064
48.33984,48.56063,73.16633,75.8973,84.88325
98.33984,27.00336,52.58448,49.3301,15.79702
73.33984,95.78734,0.89188,59.90334,60.46099
23.33984,74.45894,75.70175,17.19274,93.8171
17.08984,72.60267,55.89271,21.46793,27.73521
67.08984,30.81864,85.34379,79.70057,85.51103
92.08984,75.89601,14.65729,83.96154,56.79919
42.08984,56.92445,26.95924,61.15659,47.173
29.58984,26.78156,63.98607,13.17297,94.18715
79.58984,62.65518,48.86673,16.71198,25.30036
54.58984,20.2464,0.75108,10.31659,57.99873
4.58984,5.91449,56.22297,58.46416,83.0447
6.15234,67.86401,90.42209,16.39953,44.82243
56.15234,94.40072,75.42351,28.48953,86.33279
81.15234,41.86725,87.96486,2.43371,96.16555
31.15234,5.34562,33.25508,59.22303,45.74721
43.65234,55.19125,75.38908,41.59083,15.38856
93.65234,53.85355,89.67166,14.5404,74.04881
68.65234,46.77934,37.08067,42.01101,47.12532
18.65234,73.25725,15.91376,8.58681,32.38242
24.90234,63.53805,38.97747,64.57622,77.71605
74.90234,4.87656,2.1551,62.0218,4.86398
99.90234,53.65586,58.58005,84.47892,64.88312
49.90234,14.06308,67.00633,33.19191,67.7513
37.40234,20.50245,5.20666,4.46685,83.74168
87.40234,41.25689,31.90183,56.66045,36.18363
62.40234,65.08448,11.98158,94.66473,60.28725
12.40234,52.17246,25.59371,95.84573,81.06924
9.27734,82.36957,96.93359,92.98923,78.03188
59.27734,83.59587,65.34583,87.44766,91.85508
84.27734,89.45061,68.94867,14.85402,13.08601
34.27734,97.19837,2.06862,95.09279,47.71115
46.77734,14.29291,89.26141,26.51275,30.46358
96.77734,57.24028,65.39527,26.53658,32.39012
71.77734,74.39736,17.48013,43.77585,62.42042
21.77734,73.01112,85.683,38.75955,68.94092
15.52734,67.52404,2.23586,29.21611,10.7596
65.52734,4.02212,61.74474,87.37996,99.17893
90.52734,23.80745,78.27289,29.50384,0.38066
40.52734,92.59159,59.24142,89.18199,62.84564
28.02734,87.88826,46.06758,63.963,21.72849
78.02734,37.32446,99.50404,27.66048,85.0305
53.02734,88.58382,18.97836,27.47896,8.03908
3.02734,51.72675,84.47585,90.60431,17.53812
2.24609,2.94034,26.88342,82.0234,1.00618
52.24609,20.08651,80.61652,37.26153,52.64788
77.24609,59.1303,0.73333,95.83903,93.08396
27.24609,0.38406,12.10233,4.82362,72.23487
39.74609,72.3963,30.45839,95.20977,85.45081
89.74609,43.20213,93.06409,59.65161,54.90347
64.74609,84.31456,87.29526,10.50528,85.25111
14.74609,63.73401,45.48352,60.14438,58.43994
20.99609,24.875,95.41596,46.66268,58.0882
70.99609,40.17157,9.29982,51.42136,36.39083
95.99609,19.03617,27.55156,31.60035,69.15116
45.99609,29.68649,41.33552,66.88145,98.07972
33.49609,0.52793,63.24005,21.39305,35.51394
83.49609,75.7037,18.14178,80.50058,63.46263
58.49609,38.2103,3.60665,4.4326,43.29727
8.49609,65.43655,20.98227,52.32068,32.94873
11.62109,58.07152,36.70812,51.97421,83.1979
61.62109,53.45135,42.37239,31.56859,62.84479
86.62109,35.46899,14.41095,78.31719,8.86616
36.62109,86.23486,14.42074,98.63132,1.3267
49.12109,13.15033,3.31353,3.60638,41.24795
99.12109,63.14433,1.01225,96.51712,4.36804
74.12109,96.72127,79.81536,90.99843,39.97323
24.12109,53.5986,7.68639,13.1139,28.80613
17.87109,17.05148,27.04532,43.98512,30.06423
67.87109,66.01579,73.07692,99.75981,3.54455
92.87109,42.45103,68.64154,24.01917,49.00936
42.87109,28.10786,98.56758,21.46052,3.18273
30.37109,71.35451,4.27408,56.43116,33.40492
80.37109,44.41612,68.77798,63.95654,10.8839
55.37109,4.50994,86.07873,92.27725,27.23741
5.37109,2.54335,31.92037,95.09754,97.15873
3.80859,49.67985,80.98317,75.11492,1.17056
53.80859,87.11145,98.52399,17.58684,41.78262
78.80859,84.88949,22.82658,18.70067,77.77834
28.80859,82.66244,46.93156,0.41641,82.38521
41.30859,24.46181,9.42125,39.36386,72.24723
91.30859,19.4005,99.5324,62.08282,86.87747
66.30859,16.50605,57.04034,77.61804,89.99672
16.30859,55.83639,14.73816,79.09532,52.887
22.55859,38.70803,2.85627,84.82181,13.00152
72.55859,66.68836,77.03361,4.51737,54.51859
97.55859,64.23544,27.1966,39.6486,47.7819
47.55859,94.74154,89.64492,64.01614,34.0846
35.05859,73.31301,72.85438,5.85378,35.22205
85.05859,91.02229,54.73156,73.89543,85.91055
60.05859,99.28307,50.0257,24.54711,35.80982
10.05859,26.86593,70.97708,1.00942,40.23742
6.93359,31.22658,97.87273,20.6321,7.86342
56.93359,3.67402,3.35658,83.85504,60.67125
81.93359,37.67112,1.60754,2.14496,33.76435
31.93359,57.86634,67.92074,98.74353,4.98736
44.43359,60.43849,32.44752,55.61587,5.5311
94.43359,14.381,11.97765,92.90473,69.71755
69.43359,49.64797,39.83679,12.46714,93.65062
19.43359,59.24156,87.58088,35.19322,47.34059
13.18359,25.2924,26.36334,83.79623,6.55947
63.18359,19.61178,41.85256,22.50568,9.24555
88.18359,81.76208,9.17954,50.62445,73.78553
38.18359,44.74828,29.62628,92.30094,21.84395
25.68359,89.68903,88.99871,60.27774,62.1149
75.68359,85.10358,74.15553,26.72798,10.19807
50.68359,56.83603,30.5926,35.23691,66.94098
0.68359,47.87517,99.65711,90.92329,53.92319
0.48828,5.13913,22.75519,48.01531,39.0734
50.48828,90.96344,98.33509,77.68814,26.96979
75.48828,24.72889,77.55599,78.4086,8.61024
25.48828,17.4173,22.87644,27.91096,57.95255
37.98828,80.71059,19.89439,76.01493,63.6725
87.98828,86.70716,84.46394,58.78832,90.52022
62.98828,76.42298,61.1299,51.59531,92.01908
12.98828,24.33044,46.99789,30.58702,40.06609
19.23828,8.82604,41.32446,46.84048,56.92986
69.23828,35.01814,50.07967,3.13526,15.82665
94.23828,62.09249,97.81983,80.34409,71.43012
44.23828,78.06561,88.24125,66.8778,78.38247
31.73828,53.90873,72.03533,45.58667,75.02461
81.73828,69.2744,14.59504,10.80723,40.50024
56.73828,1.11131,63.648,84.41634,22.7925
6.73828,88.8229,0.98326,2.24669,48.21252
9.86328,90.05573,63.26207,52.04763,28.47395
59.86328,43.37344,20.01575,58.02835,78.17066
84.86328,90.13404,88.6488,38.80451,79.70708
34.86328,2.91593,96.68796,92.17136,94.90279
47.36328,50.16984,62.34773,28.05895,49.7514
97.36328,80.53749,0.39918,42.45201,77.98705
72.36328,7.8544,32.36629,88.67391,62.84429
22.36328,79.34227,78.40275,88.14213,23.61779
16.11328,38.18819,87.22669,79.01949,97.80358
66.11328,4.1236,71.40202,20.83465,94.62936
91.11328,62.99949,81.41946,73.89039,74.53945
41.11328,72.73465,34.09351,95.73229,32.57929
28.61328,39.05678,98.33449,34.53435,59.16337
78.61328,56.99111,46.91076,74.61792,24.15705
53.61328,81.85353,28.96344,58.61079,82.87485
3.61328,12.29963,72.04123,78.66805,12.3638
5.17578,31.08275,80.49854,18.28887,80.93138
55.17578,23.07465,37.2496,21.0673,57.89894
80.17578,93.72682,42.56389,0.81477,61.20622
30.17578,56.74146,43.48168,50.58318,9.10615
42.67578,39.02726,18.18947,55.74273,96.6725
92.67578,25.04629,6.31105,3.94609,99.03426
67.67578,90.83154,39.218,86.66126,54.28577
17.67578,41.5359,78.40323,90.94649,81.14361
23.92578,57.99228,56.02925,68.07083,93.15055
73.92578,0.11808,32.05569,98.78133,63.52351
98.92578,34.27411,60.03229,34.33733,24.60037
48.92578,20.77424,10.10231,99.54251,22.3593
36.42578,70.14715,65.16349,94.98961,48.97409
86.42578,91.82638,75.09419,23.37261,0.55764
61.42578,68.64352,87.21967,92.79611,30.49527
11.42578,74.01883,42.63412,20.01672,31.66487
8.30078,52.18089,35.77005,92.43496,98.43903
58.30078,80.4115,70.49143,69.008,52.73038
83.30078,51.17868,98.52823,86.9521,80.54005
33.30078,23.69138,16.07485,9.36047,15.12531
45.80078,42.89926,39.61941,25.5539,18.59681
95.80078,31.62139,58.71714,69.08418,29.74545
70.80078,43.37636,98.25483,45.75056,12.18491
20.80078,20.72443,28.13431,90.34389,61.68906
14.55078,34.77105,90.61792,4.46907,10.99442
64.55078,93.2689,87.92082,55.07521,56.82416
89.55078,11.71955,47.2086,38.76706,38.21471
39.55078,97.12076,2.48104,55.0219,40.44278
27.05078,39.9572,93.11438,92.81949,53.70069
77.05078,2.71845,24.12428,90.30577,60.55436
52.05078,44.53851,59.54563,72.58429,27.20197
2.05078,62.04194,47.47945,57.24349,87.35915
2.83203,70.97134,26.17787,66.36864,27.16407
52.83203,80.20062,82.99824,11.66385,88.6058
77.83203,30.27377,71.44894,64.23012,38.99717
27.83203,29.62679,9.17391,20.1188,85.42494
40.33203,13.84437,59.41997,90.70367,11.16428
90.33203,95.03555,61.81496,53.70217,80.73434
65.33203,35.59375,31.82142,27.45178,94.10988
15.33203,68.25869,82.80626,72.66008,25.05075
21.58203,90.70477,13.35796,31.18638,78.31235
71.58203,45.03847,1.76963,84.44432,66.36376
96.58203,93.14177,28.11064,61.4605,7.42616
46.58203,99.73067,10.27338,88.17677,1.94519
34.08203,66.24779,34.96287,73.33687,47.94242
84.08203,94.53305,81.67235,38.72739,16.43692
59.08203,89.57651,93.32125,11.67565,60.30468
9.08203,53.97999,96.12058,63.07969,50.40631
12.20703,7.13136,88.61393,7.17128,18.84459
62.20703,4.56763,19.9545,0.07038,35.05728
87.20703,95.55685,14.82063,78.23362,32.03601
37.20703,68.88061,71.72642,13.54704,68.02944
49.70703,7.98804,80.67396,53.03513,84.90092
99.70703,90.06922,4.35465,66.49527,30.89287
74.70703,22.55236,98.09634,40.31915,16.90766
24.70703,70.74738,77.62702,59.19227,9.13519
18.45703,89.59435,66.55197,36.17046,65.50513
68.45703,98.33102,94.29886,15.34421,89.14292
93.45703,53.08026,79.37514,88.29546,17.56214
43.45703,73.46952,27.83371,51.57855,85.06144
30.95703,69.06452,59.70934,63.71419,58.46908
80.95703,21.91678,3.58589,13.93307,86.24177
55.95703,81.9593,32.9257,59.49311,81.29744
5.95703,95.72269,88.45146,54.55716,82.59311
4.39453,2.1717,2.87371,80.08574,67.691
54.39453,87.19664,89.54312,17.56255,16.96421
79.39453,94.97587,74.04977,17.76632,89.30043
29.39453,30.04628,38.61629,79.00936,55.4311
41.89453,97.02338,99.93745,44.97398,54.87091
91.89453,99.63068,63.21039,65.07137,51.58328
66.89453,41.80631,10.30656,79.93694,8.88396
16.89453,8.34221,79.95785,52.93003,6.45035
23.14453,48.17094,6.84171,0.21473,72.86918
73.14453,54.65623,51.62592,33.54019,62.27412
98.14453,21.1532,14.17721,38.06882,57.17274
48.14453,16.57585,2.0829,13.94802,69.15802
35.64453,98.87151,90.26896,45.61494,40.95627
85.64453,32.40615,76.951,82.17178,17.28989
60.64453,62.05456,88.7675,80.96876,89.35277
10.64453,63.56064,55.69501,90.98792,16.79649
7.51953,7.6464,70.64457,30.10809,16.23753
57.51953,68.77709,34.35062,9.44802,99.17018
82.51953,90.09781,6.30133,72.30401,37.26554
32.51953,81.94651,8.27399,59.00913,10.50462
45.01953,16.34819,20.6106,65.998,18.82443
95.01953,78.81047,83.69386,30.29635,87.22257
70.01953,64.20998,71.13467,66.91378,6.94703
20.01953,40.21341,76.23046,90.55657,29.48288
13.76953,95.32085,93.52988,49.24089,66.93249
63.76953,76.53465,61.18703,9.89926,76.10495
88.76953,73.09479,0.95912,74.85701,40.44776
38.76953,60.56933,7.60468,70.54303,85.24705
26.26953,40.68072,0.54809,75.35267,66.06963
76.26953,91.53394,30.03777,54.21362,57.39188
51.26953,41.60196,50.77521,72.09323,32.31777
1.26953,96.71254,75.65469,88.05706,90.59951
0.87891,98.50988,28.59821,15.44709,46.3382
50.87891,34.44264,26.30187,14.82986,18.37039
75.87891,23.93824,82.3839,9.18275,68.6589
25.87891,96.42649,27.58245,0.03768,78.13229
38.37891,22.68412,17.4825,50.51666,73.2141
88.37891,22.92568,52.91108,23.79119,12.08877
63.37891,80.58797,66.88393,55.05975,41.3767
13.37891,8.29724,21.87142,3.41139,78.23557
19.62891,46.7574,67.85552,84.09352,64.85932
69.62891,52.31073,0.2016,13.14182,15.84986
94.62891,2.64203,65.53867,43.82877,44.35078
44.62891,97.6755,64.61924,54.81641,71.0973
32.12891,17.23217,27.7524,4.80129,62.10663
82.12891,86.78573,31.18327,17.22194,58.89817
57.12891,80.41548,29.46757,49.77751,57.38631
7.12891,20.44685,27.64269,75.1573,83.99526
10.25391,47.87428,48.76919,59.91355,33.18942
60.25391,69.42233,34.93105,34.69329,28.72463
85.25391,62.63378,3.18521,77.6882,39.54655
35.25391,9.96839,16.81004,38.61286,45.23491
47.75391,51.57591,30.49885,2.55285,79.36031
97.75391,39.93499,99.31707,28.94284,21.67007
72.75391,13.7665,36.59237,87.75394,69.14897
22.75391,72.51835,10.17728,66.3681,48.14715
16.50391,1.88707,39.80008,49.22964,46.7969
66.50391,27.71638,6.81608,85.08512,68.23375
91.50391,70.83456,37.38141,99.55647,73.58341
41.50391,1.37553,73.21608,0.8582,87.76222
29.00391,32.04076,75.59078,15.96385,71.76692
79.00391,24.66164,52.84943,81.72525,43.71753
54.00391,96.50125,25.36719,29.26368,18.13698
4.00391,0.17797,54.19348,84.22109,98.69222
5.56641,68.31937,2.67697,29.78691,3.43212
55.56641,60.03567,54.27026,41.68774,52.94967
80.56641,21.23411,42.00207,90.61398,29.6643
30.56641,38.37627,53.11278,70.69751,65.19941
43.06641,22.49683,36.52601,43.19805,86.97833
93.06641,83.54744,29.38554,53.89494,54.10608
68.06641,23.22657,97.47649,6.95792,97.06432
18.06641,37.13383,26.09187,25.38682,82.70029
24.31641,17.48898,99.79013,3.32039,39.15995
74.31641,57.85507,31.61234,41.62282,93.23102
99.31641,0.6405,23.33553,76.63395,86.92917
49.31641,53.44867,99.61881,90.04414,35.17137
36.81641,93.09312,32.35828,93.45296,12.20476
86.81641,62.07652,49.8651,60.72183,84.82614
61.81641,94.89351,80.61145,68.23234,9.25911
11.81641,58.72538,19.489,35.60583,15.14982
8.69141,85.67395,11.7653,61.45911,93.66112
58.69141,76.70002,27.41083,92.9203,62.51143
83.69141,9.54348,4.62028,55.85997,73.05069
33.69141,10.21033,86.30491,7.76136,37.18489
46.19141,65.23221,54.67999,76.34844,18.09279
96.19141,94.90904,4.54561,79.5568,22.21648
71.19141,62.56407,74.906,12.89207,36.66795
21.19141,6.56089,13.35261,11.17354,87.31349
14.94141,8.70198,27.56202,16.96462,48.16039
64.94141,98.25945,70.14329,80.29141,9.46795
89.94141,13.08829,52.52316,49.06754,81.03985
39.94141,86.72991,50.41699,21.93462,30.46291
27.44141,3.94998,72.00533,99.23929,6.90942
77.44141,90.57606,10.64362,61.33218,22.9965
52.44141,64.28051,94.49808,2.9523,18.04056
2.44141,28.73016,9.40427,45.81307,70.45191
1.66016,84.346,78.34577,99.33046,20.50234
51.66016,88.71529,13.3666,54.45518,60.62032
76.66016,63.65953,94.52602,54.5488,70.92774
26.66016,82.8524,2.59949,89.17759,67.97887
39.16016,20.22246,31.21599,1.88166,9.65619
89.16016,75.85223,41.31844,10.04621,27.43359
64.16016,77.94031,22.68098,93.59539,11.74477
14.16016,73.49431,0.38588,35.40518,65.47468
20.41016,78.52834,85.87835,94.96193,63.84435
70.41016,21.83092,93.2197,45.11314,50.24142
95.41016,98.52064,64.86151,5.0493,59.38328
45.41016,24.0929,35.90251,85.21588,60.75536
32.91016,82.09077,13.9034,45.53421,65.23683
82.91016,4.44197,80.86026,24.34506,57.13452
57.91016,64.49326,51.25104,73.81662,59.97036
7.91016,27.30694,30.10458,73.07547,92.4265
11.03516,27.09697,74.95177,33.49326,59.3355
61.03516,91.34876,84.40548,47.99354,0.22737
86.03516,41.15389,77.26973,43.92062,15.444
36.03516,27.92226,17.6062,75.92237,65.1583
48.53516,54.60079,49.23076,67.582,66.74632
98.53516,54.78938,88.97637,88.97472,84.85673
73.53516,8.88645,83.58013,33.33015,66.62693
23.53516,72.74946,74.30101,68.87784,19.48665
17.28516,42.65652,16.98705,10.24257,18.95807
67.28516,20.96884,50.44721,92.14349,72.26907
92.28516,82.04488,78.99721,83.33054,39.67811
42.28516,45.8777,10.8068,44.41162,97.98828
29.78516,33.37794,86.06382,66.51053,93.47495
79.78516,30.08996,41.87932,81.32458,0.70089
54.78516,46.25172,52.92445,10.58009,69.83561
4.78516,61.67966,18.21625,28.54456,39.16094
3.22266,97.20625,55.4318,84.58685,61.56692
53.22266,89.26259,32.12612,80.14447,89.05982
78.22266,32.69476,87.68265,88.36929,59.47109
28.22266,5.69326,89.5555,72.82718,66.79552
40.72266,74.18555,14.07368,55.08586,13.78955
90.72266,4.87625,10.46364,59.74954,13.32894
65.72266,13.63836,27.04689,64.55077,99.14464
15.72266,4.84813,73.90429,39.648,82.75546
21.97266,96.50928,16.16992,17.05652,62.03922
71.97266,8.45734,22.5693,65.7736,93.47064
96.97266,29.37385,3.46474,77.04959,97.25352
46.97266,17.4325,61.02143,97.17405,71.06941
34.47266,85.05873,81.8301,54.50805,53.48315
84.47266,12.39246,91.21494,30.9808,40.96978
59.47266,91.76754,23.28921,87.35265,41.96292
9.47266,40.17319,61.68482,17.43423,25.6804
6.34766,96.8375,15.64571,86.87255,47.47958
56.34766,96.35876,58.56256,10.0176,30.81147
81.34766,21.51505,48.91148,11.26443,11.79834
31.34766,89.52378,4.49371,81.42472,98.93611
43.84766,45.77843,0.98818,81.04085,36.67098
93.84766,84.53717,75.64244,35.9737,42.34259
68.84766,30.20381,8.89722,30.96066,70.86122
18.84766,71.09812,83.56075,62.3005,38.95819
12.59766,81.43519,31.92341,70.88258,33.25859
62.59766,10.11178,35.3693,44.79411,84.7159
87.59766,27.54882,72.6547,63.64162,23.61521
37.59766,79.22176,80.32114,26.99086,57.71709
25.09766,2.40789,91.43392,56.90084,26.02374
75.09766,31.34313,47.119,34.75338,45.48882
50.09766,64.78539,63.6912,53.49057,63.08192
0.09766,88.85053,32.69916,28.93276,43.71954
